source,sample_id,neck_flexion,trunk_flexion,left_shoulder_elev,right_shoulder_elev,shoulder_symmetry,alignment_deviation,label
multiposture,multiposture_942,10.0279,3.2443,15.8083,11.0547,13.1446,2.6518,MEDIUM
multiposture,multiposture_943,9.9118,3.1235,16.133,10.8122,13.155,2.4569,MEDIUM
multiposture,multiposture_944,11.2686,2.8805,16.3462,11.6979,12.8384,1.3278,MEDIUM
multiposture,multiposture_945,10.6593,2.9787,16.9147,11.6328,12.9986,1.7075,MEDIUM
multiposture,multiposture_946,9.9429,3.1056,18.6752,14.2579,13.634,2.3543,MEDIUM
multiposture,multiposture_947,9.8194,3.0513,20.4241,14.4701,12.9264,2.3353,MEDIUM
multiposture,multiposture_948,9.7214,3.1537,20.1315,14.3262,12.9106,2.6252,MEDIUM
multiposture,multiposture_949,9.7671,3.1408,19.9062,14.1502,12.9008,2.6276,MEDIUM
multiposture,multiposture_950,8.7802,3.2694,19.814,13.1706,13.0883,3.302,MEDIUM
multiposture,multiposture_951,7.1462,3.4428,19.5689,13.0083,13.3228,4.3836,MEDIUM
multiposture,multiposture_952,6.7866,3.4506,19.4217,12.9817,13.3944,4.5564,MEDIUM
multiposture,multiposture_953,6.9022,3.4627,18.8762,12.8757,13.5322,4.5366,MEDIUM
multiposture,multiposture_954,7.2041,3.4797,19.0407,12.8265,13.5304,4.4437,MEDIUM
multiposture,multiposture_955,8.0934,3.7316,18.9281,12.5452,13.614,4.6048,MEDIUM
multiposture,multiposture_956,8.7179,3.6195,18.3253,12.5208,13.802,4.0699,MEDIUM
multiposture,multiposture_957,9.0222,3.7056,18.2887,11.7109,13.8754,4.1583,MEDIUM
multiposture,multiposture_958,9.5789,3.6803,18.0882,11.5232,13.907,3.8552,MEDIUM
multiposture,multiposture_959,9.491,3.7716,18.2508,11.3662,13.9054,4.1149,MEDIUM
multiposture,multiposture_960,9.8411,4.0025,18.2243,11.332,14.1713,4.4493,MEDIUM
multiposture,multiposture_961,9.5856,3.7662,17.7372,11.37,14.2797,4.0143,MEDIUM
multiposture,multiposture_962,9.9376,3.8521,17.4321,10.5319,13.9006,4.0071,MEDIUM
multiposture,multiposture_963,13.1919,3.5145,17.966,10.9738,13.0482,1.6931,MEDIUM
multiposture,multiposture_964,15.3769,3.5293,18.0197,11.0679,12.755,0.4515,MEDIUM
multiposture,multiposture_965,30.2154,2.5466,21.9994,12.0051,9.3111,7.5109,HIGH
multiposture,multiposture_966,36.7459,12.2095,18.1445,23.8643,17.9138,11.4226,HIGH
multiposture,multiposture_967,27.7632,12.8575,14.5719,23.6229,17.9948,16.3761,HIGH
multiposture,multiposture_968,19.366,13.3186,13.7845,23.136,18.8285,20.5766,HIGH
multiposture,multiposture_969,22.5548,13.5046,13.5367,23.4329,20.2367,19.685,HIGH
multiposture,multiposture_970,24.0902,13.7671,13.379,22.976,20.4955,19.6533,HIGH
multiposture,multiposture_971,24.9213,13.7947,13.3579,23.4103,20.3489,19.333,HIGH
multiposture,multiposture_972,26.1932,13.9245,13.2025,23.6699,19.8355,19.0429,HIGH
multiposture,multiposture_973,25.3759,13.7878,13.746,23.6998,19.2335,18.9236,HIGH
multiposture,multiposture_974,25.9841,13.8307,14.4817,23.6236,19.151,18.8023,HIGH
multiposture,multiposture_975,25.5656,13.7711,14.3185,23.7255,19.6486,18.8108,HIGH
multiposture,multiposture_976,24.3829,13.737,14.197,23.9295,20.3531,19.1808,HIGH
multiposture,multiposture_977,23.9313,13.7054,14.1244,23.9184,21.3452,19.4109,HIGH
multiposture,multiposture_978,24.9058,13.6845,14.3511,23.6916,21.4876,19.1371,HIGH
multiposture,multiposture_979,25.7965,13.6768,14.3653,24.0782,21.4777,18.8236,HIGH
multiposture,multiposture_980,25.971,13.6651,14.3459,24.0801,21.6943,18.7288,HIGH
multiposture,multiposture_981,26.3229,13.7078,14.1717,24.4914,22.8834,18.6964,HIGH
multiposture,multiposture_982,25.6141,13.6955,14.1313,24.3391,22.8516,18.939,HIGH
multiposture,multiposture_983,24.9935,13.7354,14.0179,24.2596,22.5379,19.1271,HIGH
multiposture,multiposture_984,24.2678,13.8363,13.8955,24.023,19.9842,19.2726,HIGH
multiposture,multiposture_985,24.1901,13.8281,13.5604,24.4959,19.2757,19.2532,HIGH
multiposture,multiposture_986,23.6775,13.8554,13.747,24.4805,19.1054,19.553,HIGH
multiposture,multiposture_987,23.3975,13.8433,13.8347,23.9209,19.4691,19.5844,HIGH
multiposture,multiposture_988,23.4426,13.8363,13.822,23.9521,19.5221,19.5179,HIGH
multiposture,multiposture_989,23.967,13.953,14.0052,23.9943,19.0008,19.6291,HIGH
multiposture,multiposture_990,10.5384,3.3004,19.334,14.2708,22.3719,3.0059,HIGH
multiposture,multiposture_991,9.9443,3.2672,19.3975,14.1946,22.4348,3.0375,HIGH
multiposture,multiposture_992,1.7468,1.9471,4.7854,2.1953,20.6932,3.4698,HIGH
multiposture,multiposture_993,1.7972,2.6759,0.332,2.7634,20.0935,4.9651,HIGH
multiposture,multiposture_994,2.5375,2.7941,1.7731,1.7474,19.8091,4.9621,HIGH
multiposture,multiposture_995,7.3935,2.7193,3.6269,4.2501,17.4374,3.2766,HIGH
multiposture,multiposture_996,7.7154,2.7053,0.7219,2.8804,17.096,3.199,HIGH
multiposture,multiposture_997,8.4354,2.3822,3.1006,5.8131,17.0584,2.3563,HIGH
multiposture,multiposture_998,9.6953,2.5111,5.0413,7.0105,16.3378,2.3081,HIGH
multiposture,multiposture_999,8.9504,2.6042,5.4812,7.069,16.9071,2.6512,HIGH
multiposture,multiposture_1000,11.6512,2.9128,4.5189,0.7062,15.7926,2.331,HIGH
multiposture,multiposture_1001,163.7375,3.6422,3.5843,0.7083,1.5525,3.5903,HIGH
multiposture,multiposture_1002,173.4014,4.0362,3.0945,1.4052,6.8809,8.1578,HIGH
multiposture,multiposture_1003,173.7098,4.0832,3.0702,1.0942,6.3377,8.1002,HIGH
multiposture,multiposture_1004,179.242,4.2165,2.7948,1.7321,7.6673,6.1419,HIGH
multiposture,multiposture_1005,160.4472,6.8454,1.0594,0.1472,9.0052,17.1972,HIGH
multiposture,multiposture_1006,158.9946,8.6618,0.1088,0.2726,10.9352,20.4442,HIGH
multiposture,multiposture_1007,163.46,8.2262,0.7609,0.2367,10.904,17.6549,HIGH
multiposture,multiposture_1008,165.6399,4.0514,1.293,0.8026,12.4584,1.3821,HIGH
multiposture,multiposture_1009,178.8187,4.6879,0.8743,0.6577,9.9913,6.5546,HIGH
multiposture,multiposture_1010,174.0074,4.8787,0.7646,0.4074,10.6888,8.9995,HIGH
multiposture,multiposture_1011,174.9908,5.0195,0.7518,0.4949,11.3837,8.7452,HIGH
multiposture,multiposture_1012,179.9828,6.7577,7.1132,1.9055,19.0163,9.1787,HIGH
multiposture,multiposture_1013,171.2273,7.2352,5.8247,1.8821,19.1038,13.1808,HIGH
multiposture,multiposture_1014,177.3525,7.1507,5.2164,2.0317,18.1413,10.6846,HIGH
multiposture,multiposture_1015,161.6796,8.6547,3.4367,0.8367,17.4721,19.433,HIGH
multiposture,multiposture_1016,161.7603,9.7223,2.2547,0.2513,18.0754,20.7791,HIGH
multiposture,multiposture_1017,162.7631,9.7173,1.6658,0.2684,18.3347,20.3145,HIGH
multiposture,multiposture_1018,170.3302,6.137,3.8274,0.7243,14.6509,3.7075,HIGH
multiposture,multiposture_1019,159.4835,3.9938,4.4487,0.4089,10.6888,3.6849,HIGH
multiposture,multiposture_1020,160.1349,2.0185,5.8589,1.0971,8.4301,6.015,HIGH
multiposture,multiposture_1021,161.2763,1.494,5.7508,0.6859,5.8492,6.1867,HIGH
multiposture,multiposture_1022,160.7265,0.5644,6.1641,0.9474,5.2002,7.8532,HIGH
multiposture,multiposture_1023,160.9273,0.4514,6.299,1.3009,5.0985,8.0129,HIGH
multiposture,multiposture_1024,161.8183,0.3128,6.7532,1.6169,5.3078,7.7165,HIGH
multiposture,multiposture_1025,161.7215,0.0629,6.6537,1.9653,4.703,8.6091,HIGH
multiposture,multiposture_1026,160.2039,0.312,6.8472,1.7987,4.775,8.9373,HIGH
multiposture,multiposture_1027,160.7991,0.2161,6.8299,1.7911,4.5527,8.4923,HIGH
multiposture,multiposture_1028,161.4918,0.3018,6.9149,1.7829,5.0065,8.1454,HIGH
multiposture,multiposture_1029,162.0868,0.2241,7.1457,2.1859,4.67,7.7268,HIGH
multiposture,multiposture_1030,145.663,0.6013,6.623,1.5997,3.1239,7.0957,HIGH
multiposture,multiposture_1031,8.6716,2.7925,8.8879,8.1296,15.6489,2.9133,HIGH
multiposture,multiposture_1032,11.0667,2.7814,8.8725,8.5354,15.3579,2.1956,HIGH
multiposture,multiposture_1033,11.9898,2.8449,8.6257,8.7816,14.3459,2.112,MEDIUM
multiposture,multiposture_1034,11.5991,2.7879,7.7368,9.1368,14.1192,2.0901,MEDIUM
multiposture,multiposture_1035,9.4371,3.0464,7.3173,9.559,14.1358,3.2994,MEDIUM
multiposture,multiposture_1036,9.0522,2.7526,7.2847,9.3215,14.1235,2.7674,MEDIUM
multiposture,multiposture_1037,8.4526,2.7926,7.1192,9.1061,14.3634,2.9806,MEDIUM
multiposture,multiposture_1038,8.1758,2.7558,6.1802,9.1362,14.451,2.9908,MEDIUM
multiposture,multiposture_1039,8.33,2.886,6.1789,8.7396,14.3743,3.1732,MEDIUM
multiposture,multiposture_1040,7.239,2.4745,6.391,8.7485,14.1435,2.7069,MEDIUM
multiposture,multiposture_1041,11.0823,2.4841,6.4826,8.6067,13.9964,1.5106,MEDIUM
multiposture,multiposture_1042,10.2788,2.5615,6.415,8.6217,14.0223,1.9608,MEDIUM
multiposture,multiposture_1043,8.752,2.6344,5.949,8.5612,14.3818,2.624,MEDIUM
multiposture,multiposture_1044,7.4591,2.6503,5.9938,8.6109,14.5091,3.063,MEDIUM
multiposture,multiposture_1045,8.0648,2.7332,6.0093,8.4568,14.6218,3.0462,MEDIUM
multiposture,multiposture_1046,8.0106,2.7334,6.0838,8.4868,14.6613,3.0794,MEDIUM
multiposture,multiposture_1047,6.9947,2.7617,6.0809,8.5504,14.7836,3.4717,MEDIUM
multiposture,multiposture_1048,7.2509,2.719,6.2861,8.5084,14.3173,3.236,MEDIUM
multiposture,multiposture_1049,7.5493,2.7488,6.1455,7.9254,14.3438,3.1975,MEDIUM
multiposture,multiposture_1050,7.6968,2.6717,6.2104,7.8951,13.2105,3.0515,MEDIUM
multiposture,multiposture_1051,5.0085,2.5817,6.411,7.9381,12.4095,3.724,MEDIUM
multiposture,multiposture_1052,5.3724,2.5164,6.4843,7.9864,11.7552,3.4825,MEDIUM
multiposture,multiposture_1053,2.4337,2.4695,6.6781,7.1177,9.6592,4.3199,MEDIUM
multiposture,multiposture_1054,1.7373,2.9493,5.5458,6.0009,9.4873,5.527,MEDIUM
multiposture,multiposture_1055,1.6012,3.2274,5.122,4.3307,10.0608,6.1343,MEDIUM
multiposture,multiposture_1056,13.2096,3.0726,6.4429,3.7601,9.954,2.4459,MEDIUM
multiposture,multiposture_1057,16.4944,3.091,8.3886,6.0619,10.0879,1.9311,MEDIUM
multiposture,multiposture_1058,11.8278,2.6309,8.3297,7.2907,12.2878,1.9471,MEDIUM
multiposture,multiposture_1059,12.5488,2.7768,8.1804,7.8098,12.8142,1.9305,MEDIUM
multiposture,multiposture_1060,30.8852,3.2518,8.5903,7.9347,13.0555,2.0398,HIGH
multiposture,multiposture_1061,128.0703,5.7049,2.1394,2.7688,10.4795,4.5914,HIGH
multiposture,multiposture_1062,135.5926,5.0378,1.9515,1.3834,11.2904,4.1398,HIGH
multiposture,multiposture_1063,137.5792,4.9788,1.9081,1.2701,10.7283,3.7257,HIGH
multiposture,multiposture_1064,140.8564,4.7926,1.8251,1.2859,9.1411,3.4456,HIGH
multiposture,multiposture_1065,141.0039,3.8428,2.5668,1.505,9.5544,3.7222,HIGH
multiposture,multiposture_1066,140.6321,4.0211,2.5658,1.636,9.1661,3.5035,HIGH
multiposture,multiposture_1067,170.5301,3.9747,2.5454,1.8195,8.4346,1.2488,HIGH
multiposture,multiposture_1068,171.7401,3.8245,1.2633,2.2549,9.1261,1.2126,HIGH
multiposture,multiposture_1069,172.0975,3.2047,0.8315,2.4414,7.5032,1.7647,HIGH
multiposture,multiposture_1070,178.3914,3.2429,0.7628,1.8015,5.5894,2.4093,HIGH
multiposture,multiposture_1071,173.1725,2.9702,0.7902,2.0479,4.9864,1.2813,HIGH
multiposture,multiposture_1072,178.6602,3.5376,0.4838,1.4329,4.7892,4.7892,HIGH
multiposture,multiposture_1073,178.7365,3.5581,0.3481,1.4731,6.5614,4.3258,HIGH
multiposture,multiposture_1074,178.9394,4.3179,0.3427,0.7935,7.676,6.1822,HIGH
multiposture,multiposture_1075,178.8389,5.0695,0.3144,0.0581,5.6035,7.5293,HIGH
multiposture,multiposture_1076,179.2186,5.0176,0.281,1.0642,5.7204,7.0722,HIGH
multiposture,multiposture_1077,176.9104,5.3603,0.2625,1.2076,4.5091,6.9977,HIGH
multiposture,multiposture_1078,167.1851,2.3498,1.8377,0.2611,5.8391,2.429,HIGH
multiposture,multiposture_1079,152.8457,3.7476,2.477,3.4934,5.9223,28.1682,HIGH
multiposture,multiposture_1080,156.2426,2.1171,2.5935,5.487,1.6175,19.6289,HIGH
multiposture,multiposture_1081,155.8716,5.7593,0.1601,0.6039,9.5194,20.8155,HIGH
multiposture,multiposture_1082,150.6943,8.9096,0.2329,1.628,13.967,27.36,HIGH
multiposture,multiposture_1083,154.7544,10.212,0.9877,1.6459,14.7283,26.3387,HIGH
multiposture,multiposture_1084,160.5539,9.7328,1.6464,1.2395,17.4521,21.8612,HIGH
multiposture,multiposture_1085,164.2585,9.4257,0.6681,0.5933,17.886,19.3566,HIGH
multiposture,multiposture_1086,165.2513,8.6933,1.7434,0.7698,14.9172,17.998,HIGH
multiposture,multiposture_1087,151.3613,3.9799,1.1392,2.1449,7.5399,11.7623,HIGH
multiposture,multiposture_1088,158.083,3.463,1.0351,1.8964,6.7719,7.594,HIGH
multiposture,multiposture_1089,162.0257,3.4292,2.8445,1.5179,6.2613,5.4604,HIGH
multiposture,multiposture_1090,155.9069,2.6894,3.1174,2.3746,3.997,9.479,HIGH
multiposture,multiposture_1091,21.9597,4.0698,27.0058,12.2195,9.7528,1.5141,MEDIUM
multiposture,multiposture_1092,21.6994,4.081,26.4922,12.5805,10.2243,1.6904,MEDIUM
multiposture,multiposture_1093,22.0105,4.1616,25.6039,12.7691,10.7112,1.7886,MEDIUM
multiposture,multiposture_1094,22.2311,4.1822,24.9931,12.8571,11.1122,1.7946,MEDIUM
multiposture,multiposture_1095,22.2945,4.2451,24.3749,12.9223,11.2564,1.8365,MEDIUM
multiposture,multiposture_1096,22.6062,4.2594,24.0957,12.9422,11.4414,1.7544,MEDIUM
multiposture,multiposture_1097,22.9343,4.199,23.3654,12.9579,11.5703,1.4234,MEDIUM
multiposture,multiposture_1098,23.1058,4.0542,23.0152,13.1817,11.5599,1.0563,MEDIUM
multiposture,multiposture_1099,22.8651,3.9436,22.835,13.3147,11.6482,0.8507,MEDIUM
multiposture,multiposture_1100,22.8342,3.8833,22.5653,13.3185,11.6583,0.709,MEDIUM
multiposture,multiposture_1101,22.9075,3.7835,22.6714,13.3327,11.7489,0.4953,MEDIUM
multiposture,multiposture_1102,22.7638,3.7711,22.4948,13.3183,11.8805,0.5223,MEDIUM
multiposture,multiposture_1103,22.7413,3.7349,22.4288,13.3006,11.9255,0.4538,MEDIUM
multiposture,multiposture_1104,22.9206,3.7143,22.3442,13.3457,11.9596,0.3373,MEDIUM
multiposture,multiposture_1105,22.9495,3.7156,22.3665,13.361,11.9897,0.3066,MEDIUM
multiposture,multiposture_1106,23.3164,3.8051,22.6181,13.4317,11.9547,0.3701,MEDIUM
multiposture,multiposture_1107,24.1746,3.9507,22.632,13.2326,11.9476,0.4554,MEDIUM
multiposture,multiposture_1108,20.853,4.153,22.2326,13.315,12.2737,2.0175,MEDIUM
multiposture,multiposture_1109,21.348,4.1845,22.4627,13.3186,12.4993,1.9325,MEDIUM
multiposture,multiposture_1110,22.3718,4.1656,22.5014,13.3321,12.5535,1.548,MEDIUM
multiposture,multiposture_1111,22.9483,4.1713,22.778,13.3276,12.5028,1.3798,MEDIUM
multiposture,multiposture_1112,23.2402,4.1823,22.8349,13.2312,12.4872,1.3095,MEDIUM
multiposture,multiposture_1113,23.4765,4.2017,22.9739,13.2027,12.4631,1.289,MEDIUM
multiposture,multiposture_1114,23.6923,4.2037,23.1207,13.2181,12.454,1.2214,MEDIUM
multiposture,multiposture_1115,23.9835,4.0776,23.1048,13.2,12.4335,0.8619,MEDIUM
multiposture,multiposture_1116,23.4028,4.0465,23.0837,13.3576,12.3951,0.9994,MEDIUM
multiposture,multiposture_1117,23.1,4.029,23.0767,13.4099,12.2179,1.083,MEDIUM
multiposture,multiposture_1118,23.2948,4.0271,23.4021,13.4188,12.163,1.0319,MEDIUM
multiposture,multiposture_1119,18.3215,4.0192,23.3851,13.329,12.4294,2.2359,MEDIUM
multiposture,multiposture_1120,16.1839,3.9605,22.8267,13.2934,12.6354,2.3601,MEDIUM
multiposture,multiposture_1121,16.394,2.8162,12.1705,9.0244,10.7114,0.0274,MEDIUM
multiposture,multiposture_1122,17.0448,2.8666,11.8639,8.6893,12.4713,0.409,MEDIUM
multiposture,multiposture_1123,15.8754,2.0476,10.3699,6.373,13.6424,0.6524,MEDIUM
multiposture,multiposture_1124,17.2612,2.2737,8.1786,5.9996,13.3812,0.5097,MEDIUM
multiposture,multiposture_1125,16.651,1.6931,5.0661,2.653,13.4037,1.3787,MEDIUM
multiposture,multiposture_1126,14.8179,2.1178,2.3831,3.1825,13.1728,0.0517,MEDIUM
multiposture,multiposture_1127,14.9248,1.74,2.8923,2.4843,13.5642,0.7056,MEDIUM
multiposture,multiposture_1128,12.8773,1.9639,2.053,2.8559,13.4661,0.2581,MEDIUM
multiposture,multiposture_1129,13.0891,1.7905,2.4228,2.8479,13.5356,0.1201,MEDIUM
multiposture,multiposture_1130,12.8878,1.7562,2.2602,2.732,13.2346,0.1251,MEDIUM
multiposture,multiposture_1131,12.3145,1.7055,2.2412,3.0346,13.2021,0.0886,MEDIUM
multiposture,multiposture_1132,11.6403,1.7023,2.2708,3.0019,12.762,0.0718,MEDIUM
multiposture,multiposture_1133,9.6616,1.8292,2.4965,2.9364,13.1865,0.8342,MEDIUM
multiposture,multiposture_1134,9.7414,1.717,3.4385,2.8234,14.266,0.6067,MEDIUM
multiposture,multiposture_1135,9.9908,1.7584,3.4649,2.9069,14.2644,0.6199,MEDIUM
multiposture,multiposture_1136,9.6486,1.8474,3.5437,2.8187,14.3586,0.9178,MEDIUM
multiposture,multiposture_1137,13.0723,0.9963,3.1727,2.8281,13.4004,2.5479,MEDIUM
multiposture,multiposture_1138,12.2048,1.1869,3.2459,3.0723,13.0739,1.741,MEDIUM
multiposture,multiposture_1139,12.5685,1.0848,3.0455,3.006,13.3194,1.8187,MEDIUM
multiposture,multiposture_1140,8.7484,1.2768,3.1629,2.8925,13.3074,0.0312,MEDIUM
multiposture,multiposture_1141,9.1964,1.3297,3.153,2.8048,13.2061,0.0404,MEDIUM
multiposture,multiposture_1142,9.7376,1.4014,3.3349,2.7537,12.922,0.0571,MEDIUM
multiposture,multiposture_1143,9.9714,1.3985,3.3565,2.7996,13.052,0.1049,MEDIUM
multiposture,multiposture_1144,10.3798,1.4038,3.3806,3.0226,12.817,0.2191,MEDIUM
multiposture,multiposture_1145,10.5406,1.4545,3.0422,3.0188,12.828,0.1524,MEDIUM
multiposture,multiposture_1146,11.6712,1.4493,2.3584,2.9009,12.8218,0.5716,MEDIUM
multiposture,multiposture_1147,14.4284,1.8845,1.6691,2.7947,12.2887,0.4147,MEDIUM
multiposture,multiposture_1148,16.8382,1.842,1.5587,2.5497,12.0934,1.2439,MEDIUM
multiposture,multiposture_1149,17.3788,1.8626,0.7793,2.5231,11.7656,1.3052,MEDIUM
multiposture,multiposture_1150,18.0593,1.9971,0.4907,2.4438,11.9997,0.7314,MEDIUM
multiposture,multiposture_1151,38.4552,1.0451,22.8831,14.663,7.5488,5.8375,HIGH
multiposture,multiposture_1152,33.8127,0.9803,22.5893,14.3524,8.6775,5.5134,HIGH
multiposture,multiposture_1153,31.9876,0.9321,22.5463,14.2509,9.1971,5.4153,HIGH
multiposture,multiposture_1154,31.2298,0.9093,22.5032,14.022,9.5736,5.222,HIGH
multiposture,multiposture_1155,30.4848,0.897,22.4912,13.8435,9.8167,5.1241,HIGH
multiposture,multiposture_1156,30.1807,0.8729,22.4916,13.7032,9.9425,5.0719,HIGH
multiposture,multiposture_1157,29.8462,0.8405,22.3269,13.5657,10.0344,5.0752,MEDIUM
multiposture,multiposture_1158,29.4673,0.8413,22.1038,13.5778,10.0651,5.0161,MEDIUM
multiposture,multiposture_1159,29.5332,0.8099,22.1495,13.4671,10.3588,4.9943,MEDIUM
multiposture,multiposture_1160,28.8288,0.9881,21.89,13.1316,10.248,4.463,MEDIUM
multiposture,multiposture_1161,28.0064,0.9736,21.8437,13.4036,10.1545,4.3421,MEDIUM
multiposture,multiposture_1162,27.278,0.9652,21.8795,13.4649,10.2086,4.1684,MEDIUM
multiposture,multiposture_1163,26.6352,1.0565,21.7531,13.5986,10.1515,3.8492,MEDIUM
multiposture,multiposture_1164,25.8769,0.8463,21.8715,13.8782,10.1892,4.1093,MEDIUM
multiposture,multiposture_1165,25.7015,0.8468,21.8538,13.7962,10.0773,4.0608,MEDIUM
multiposture,multiposture_1166,25.1067,0.779,21.6542,14.185,10.0775,4.1759,MEDIUM
multiposture,multiposture_1167,23.3734,0.756,21.6167,14.0768,10.1276,4.0733,MEDIUM
multiposture,multiposture_1168,15.7371,0.7469,21.6583,13.8816,11.0014,3.3317,MEDIUM
multiposture,multiposture_1169,9.6772,0.8805,21.4206,13.774,11.2366,2.1048,MEDIUM
multiposture,multiposture_1170,4.242,0.8441,21.5008,13.7963,12.0446,0.177,MEDIUM
multiposture,multiposture_1171,0.7742,0.8101,21.4788,13.9182,13.5553,1.9515,MEDIUM
multiposture,multiposture_1172,6.7778,0.9101,21.4526,13.6934,14.3837,4.0908,MEDIUM
multiposture,multiposture_1173,7.8005,0.9058,21.0813,13.8265,14.9724,4.4014,MEDIUM
multiposture,multiposture_1174,9.9226,1.3092,20.506,14.1575,15.9744,5.8647,HIGH
multiposture,multiposture_1175,9.1875,1.316,20.5803,14.6105,16.4149,5.5502,HIGH
multiposture,multiposture_1176,9.5136,1.3354,20.7322,14.7962,17.456,5.649,HIGH
multiposture,multiposture_1177,8.6921,1.4683,20.7812,14.8413,17.4999,5.5284,HIGH
multiposture,multiposture_1178,8.5895,1.5535,20.9803,14.6562,17.3182,5.6378,HIGH
multiposture,multiposture_1179,8.2545,1.6693,20.6608,14.6649,17.2193,5.7583,HIGH
multiposture,multiposture_1180,7.8535,1.7465,20.5631,14.6478,17.1625,5.7644,HIGH
multiposture,multiposture_1181,29.5822,2.3597,5.4369,3.2207,7.9196,3.7244,MEDIUM
multiposture,multiposture_1182,30.6366,2.3705,5.4481,3.4906,9.6805,3.7571,HIGH
multiposture,multiposture_1183,31.2902,2.3634,5.1263,3.8891,10.5641,3.8525,HIGH
multiposture,multiposture_1184,31.8556,2.3202,5.0109,4.1387,11.4851,3.9706,HIGH
multiposture,multiposture_1185,32.0147,2.3172,4.8644,4.2724,11.7098,3.9914,HIGH
multiposture,multiposture_1186,32.5615,2.2787,4.4594,4.3449,12.0359,4.0965,HIGH
multiposture,multiposture_1187,33.5017,2.3902,4.8718,4.4831,12.5522,3.9529,HIGH
multiposture,multiposture_1188,33.4227,2.4605,5.1041,4.6478,12.7125,3.8965,HIGH
multiposture,multiposture_1189,32.9773,2.4247,5.0161,4.6926,12.6395,3.9448,HIGH
multiposture,multiposture_1190,33.4004,2.4858,5.2699,4.6508,12.695,3.9525,HIGH
multiposture,multiposture_1191,33.373,2.4383,5.1706,4.9942,12.5335,4.1414,HIGH
multiposture,multiposture_1192,34.3642,2.5603,5.5601,5.2208,12.6151,4.0918,HIGH
multiposture,multiposture_1193,34.2891,2.561,5.594,5.3281,12.8212,4.0913,HIGH
multiposture,multiposture_1194,32.6595,2.767,5.8159,5.2107,13.1299,3.1654,HIGH
multiposture,multiposture_1195,30.5036,2.47,5.8113,5.247,13.2761,3.2294,HIGH
multiposture,multiposture_1196,30.4002,2.4749,5.8268,5.2637,13.398,3.1153,HIGH
multiposture,multiposture_1197,30.4075,2.5186,5.7951,5.4005,13.7847,2.7981,HIGH
multiposture,multiposture_1198,31.0232,2.3037,5.8115,5.3403,14.027,3.4515,HIGH
multiposture,multiposture_1199,30.1195,2.3623,5.8805,5.8772,14.6368,3.1011,HIGH
multiposture,multiposture_1200,28.4944,2.33,4.7069,5.4158,13.604,3.1076,MEDIUM
multiposture,multiposture_1201,28.4181,2.3145,4.6958,4.9778,13.3253,3.133,MEDIUM
multiposture,multiposture_1202,27.5178,2.1746,4.784,4.6417,12.6274,3.1749,MEDIUM
multiposture,multiposture_1203,28.2639,2.1735,4.8019,4.6504,12.5073,3.2993,MEDIUM
